company_code,company_name,month_create
0317355298,CÔNG TY TNHH THƯƠNG MẠI KHÁCH SẠN T68,June
0317354061,CÔNG TY TNHH OLWEN 9,June
0317355386,CÔNG TY TNHH TM & DV CÔNG NGHỆ QUEUE,June
0317355410,CÔNG TY TNHH NỘI THẤT AVATAR,June
0317354135,CÔNG TY TNHH TƯ VẤN DU HỌC DAESIN,June
0317355153,CÔNG TY TNHH TƯ VẤN VÀ DỊCH VỤ KỸ THUẬT TRÍ VIỆT,June
0317354819,CÔNG TY TNHH JMJ BẢO,June
0317354826,CÔNG TY TNHH DỊCH VỤ MIWON,June
0317354833,CÔNG TY TNHH TƯ VẤN THIẾT KẾ XÂY DỰNG THƯƠNG MẠI VÀ DỊCH VỤ TÂN TIẾN,June
0317354840,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI QUỐC TẾ T&A,June
0317354777,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ ON TIME,June
0317354921,CÔNG TY TNHH TNHH SX TM DV HOÀNG KIM THƯ,June
0317354946,CÔNG TY TNHH PHÒNG KHÁM Y HỌC CỔ TRUYỀN JK,June
0317354953,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DUY KHẨN,June
0317354992,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN THLAND,June
0317355001,CÔNG TY TNHH THIẾT BỊ XÂY DỰNG MIVILLAR,June
0317355019,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ GKL,June
0317355121,CÔNG TY TNHH MILWAUKEE ASIA,June
0317354600,CÔNG TY TNHH LAVENDER THANH NHÃ,June
0317351180,CÔNG TY TNHH ĐẦU TƯ SẢN XUẤT THƯƠNG MẠI HOÀNG HUY,June
0317353188,CÔNG TY TNHH TMDV & SX GỖ TRƯỜNG THI,June
0317353484,CÔNG TY TNHH MỘT THÀNH VIÊN THÀNH QUAN,June
0317354294,CÔNG TY TNHH TMDV PHOENIX,June
0317354311,CÔNG TY TNHH QUỐC TẾ MN,June
0317354382,CÔNG TY TNHH THỜI TRANG GONZ,June
0317354343,CÔNG TY TNHH NATURPLEX VIỆT NAM,June
0317354537,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HẠO GIA,June
0317354720,CÔNG TY TNHH MTV VẬT LIỆU XÂY DỰNG TỔNG HỢP HƯNG BÌNH,June
0317354551,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI THẮNG ĐẠT,June
0317354632,CÔNG TY TNHH KINH DOANH VÀ CHẾ BIẾN THỰC PHẨM KHẢI NAM,June
0317354544,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI NAM LONG TB,June
0317354512,CÔNG TY TNHH DV HUỲNH ANH,June
0317351141,CÔNG TY TNHH TM KHẮC DẤU ÁI ÁI,June
0317354576,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ BẤT ĐỘNG SẢN THIÊN PHÚC,June
0317354625,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ BÊ TÔNG BẢO PHÁT,June
0317352956,CÔNG TY TNHH BROKAZY,June
0317354505,CÔNG TY TNHH MỘT THÀNH VIÊN HẬU NGUYỄN,June
0317354569,CÔNG TY TNHH NKSX VINH PHÁT,June
0317354583,CÔNG TY TNHH THƯƠNG MẠI VẬT TƯ Y TẾ HOÀNG GIA SÀI GÒN,June
0317354745,CÔNG TY TNHH PHÒNG CHÁY CHỮA CHÁY THÔNG MINH Á CHÂU,June
0317354713,CÔNG TY TNHH LUXURY CAR,June
0317354657,CÔNG TY TNHH MERAKI SERVICES,June
0317354590,CÔNG TY TNHH DỊCH VỤ TƯ VẤN MÔI GIỚI BẤT ĐỘNG SẢN MỘC LAND,June
0317354738,CÔNG TY CỔ PHẦN PRIME HOLDINGS,June
0317352970,CÔNG TY TNHH KM VN,June
0317354618,CÔNG TY TNHH THIẾT KẾ XÂY DỰNG TRANG TRÍ NỘI THẤT PB,June
0317354706,CÔNG TY TNHH FORWARD SEARCH CONSULTING,June
0317354706,CÔNG TY TNHH FORWARD SEARCH CONSULTING,June
0317353325,DNTN TRẦN HOÀNG PHÚC,June
0317354199,CÔNG TY TNHH BRIANA FIRMA,June
0317354181,CÔNG TY CP ĐẦU TƯ QUỐC TẾ GN HOLDINGS VIỆT NAM,June
0317354248,CÔNG TY TNHH BẤT ĐỘNG SẢN IC LAND,June
0317354255,CÔNG TY TNHH THƯƠNG MẠI THỦY SẢN TIẾN TÔM CHỢ BÀ CHIỂU,June
0317354262,CÔNG TY TNHH XÂY DỰNG DỊCH VỤ ANB,June
0317354086,CÔNG TY TNHH QUẢNG CÁO YANG GUANG,June
0317354470,CÔNG TY TNHH TM DV VẬN TẢI- XĂNG DẦU VÀ KHO BÃI KIM NGỌC,June
0317354216,CÔNG TY TNHH TM KỸ THUẬT CÔNG NGHIỆP GIA MINH,June
0317353357,CÔNG TY TNHH LUFA,June
0317353371,CÔNG TY TNHH TRẦN LAN ANH,June
0317353967,CÔNG TY TNHH THƯƠNG MẠI VẬN TẢI DU LỊCH NGỌC DIỆP,June
0317353928,CÔNG TY TNHH VIN PROTECH,June
0317353413,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DU LỊCH SAO KHUÊ,June
0317353780,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI - DỊCH VỤ QUẢNG CÁO ANH QUÂN,June
0317353653,CÔNG TY TNHH JINSHAN TRAVEL,June
0317353685,CÔNG TY TNHH TƯ VẤN XÂY DỰNG VÀ THƯƠNG MẠI CES,June
0317353942,CÔNG TY TNHH ANCES VIỆT NAM,June
0317353678,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI THIÊN THIÊN BẢO,June
0317353727,"CÔNG TY TNHH TƯ VẤN, TRUYỀN THÔNG VÀ SỰ KIỆN CÁNH CAM",June
0317353773,CÔNG TY TNHH VẬN TẢI VÀ NỀN MÓNG THÀNH ĐẠT,June
0317353854,CÔNG TY TNHH KOSUMOSU,June
0317353847,CÔNG TY TNHH AQ CONCEPT,June
0317353879,CÔNG TY TNHH THƯƠNG MẠI SẢN XUẤT CƠ KHÍ KHÁNH NGÂN,June
0317354015,CÔNG TY TNHH TM DV GIA PHÚC PRO,June
0317353734,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ 30MINS,June
0317351303,CÔNG TY TNHH DỊCH VỤ VẬN TẢI VŨ AN,June
0317353036,CÔNG TY TNHH MEGA FROST VN,June
8762586666-001,ĐINH THỊ NGA,June
8762595815-001,NGUYỄN THỊ HUYỀN TRANG,June
8762617547-001,NGUYỄN THỊ NIỀM,June
0317353269,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DŨNG ANH MỸ,June
0317353406,CÔNG TY TNHH NHẤT NHIÊNG,June
0317353420,CÔNG TY TNHH BẤT ĐỘNG SẢN VÂN HOÀNG,June
0317353702,CÔNG TY CỔ PHẦN ĐẦU TƯ GALAXY HOLDINGS,June
8762629119-001,LÊ THẾ BẢO,June
0317353396,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI YÊN TÂM,June
0317353692,CÔNG TY CỔ PHẦN ẨM THỰC SUNRISE,June
0317352924,CÔNG TY TNHH DỊCH VỤ BẢO VỆ THIÊN TÂM,June
0317353251,CÔNG TY TNHH TĐT GROWTH VIETNAM,June
0317353614,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ CHUYÊN NGHIỆP WME,June
0317353389,CÔNG TY TNHH TƯ VẤN KIẾN TRÚC HÒA PHÁT,June
0317353526,CÔNG TY TNHH THƯƠNG MẠI SẢN XUẤT ÔNG DƯỢC SĨ,June
0317353533,CÔNG TY TNHH TM DV NGỌC BẢO ANH,June
0317353607,CÔNG TY TNHH NÓN THIÊN LÝ,June
0317353558,CÔNG TY TNHH XÂY DỰNG ĐẦU TƯ TOÀN THẮNG GROUP,June
0317349103,CÔNG TY TNHH THƯƠNG MẠI THIẾT KẾ XÂY DỰNG TÂN THUẬN PHÁT,June
0317353565,CÔNG TY TNHH LỐP XE THUẬN AN,June
0317353572,CÔNG TY TNHH NPN SOLUTIONS,June
0317353639,CÔNG TY CỔ PHẦN POLY ARCHITECT,June
0317353621,CÔNG TY TNHH MCMC,June
0317353519,CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ CÔNG NGHỆ QUỐC THANH,June
0317353597,CÔNG TY TNHH TODAY LOGI,June
0315775145-001,CHI NHÁNH CÔNG TY TNHH WHAMMY CORP - CỬA HÀNG WHAMMY BAR,June
0315165728-001,CHI NHÁNH - CÔNG TY TNHH THƯƠNG MẠI VÀ ĐẦU TƯ PHÚC NGUYỄN,June
0316302430-001,CHI NHÁNH 1 - CÔNG TY TNHH NGUYỄN LÊ SONG MÃ,June
0309582339-004,CHI NHÁNH CÔNG TY TNHH TRÍ LỘC,June
0316480218-001,VĂN PHÒNG ĐẠI DIỆN THỦ ĐỨC CÔNG TY TNHH TRUNG TÂM TƯ VẤN LÁI XE GIAO THÔNG VẬN TẢI,June
0317352995,CÔNG TY TNHH TM NGÔI LÀNG TOÀN CẦU,June
0317353004,CÔNG TY TNHH KỸ THUẬT ĐIỆN NƯỚC - TM LỘC MINH,June
0317353237,CÔNG TY TNHH TM DV ĐIỆN MÁY ANH DŨNG,June
0317353131,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG VÀ CƠ KHÍ TRUNG DŨNG,June
0317353205,CÔNG TY CỔ PHẦN MUA BÁN NỢ THÀNH DANH,June
0317353212,CÔNG TY TNHH GIANTTY ENERGY,June
8762555763-001,NGUYỄN THỊ THANH TÂM,June
0317348660,CÔNG TY TNHH NÔNG SẢN TINH TÚY VIỆT,June
0317353540,CÔNG TY TNHH ĐỨC NINH 79,June
0317353029,CÔNG TY TNHH CÔNG NGHỆ ESWOP,June
0317353276,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TRÍ THUẬN,June
0317354223,CÔNG TY TNHH CÔNG NGHỆ ENWATECH,June
0317352963,CÔNG TY TNHH WEST EIGHT,June
0317354304,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU CORNERSTONE,June
0317354054,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ĐẦU TƯ THÁI SƠN ĐÔNG NAM BỘ,June
0317354103,CÔNG TY TNHH IKI SAIGON,June
0317353999,CÔNG TY TNHH VẬT LIỆU XÂY DỰNG KMI,June
0317354093,CÔNG TY TNHH TƯ VẤN GAVI,June
0317353861,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PHÁT TRIỂN NHẤT PHƯƠNG,June
0317353910,CÔNG TY TNHH TMDV KỸ THUẬT TÍN ĐẠT,June
0317353935,CÔNG TY TNHH ĐẠI TRUNG NAM,June
0317353364,CÔNG TY TNHH ANT CARGO,June
0317353646,CÔNG TY TNHH XÂY DỰNG VÀ QUẢNG CÁO KIM MÃ,June
0317353822,CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT TRÀ TÂM AN,June
0317353981,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI VÂN PHÁT,June
0317354008,CÔNG TY TNHH THƯƠNG MẠI VÀ KINH DOANH DỊCH VỤ MIỀN NAM,June
0317353974,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI ĐẠT THUỲ,June
0317353332,CÔNG TY TNHH MTV PHƯỢNG CÁT,June
0317353903,CÔNG TY TNHH KINH DOANH DỊCH VỤ BẢO VỆ - VỆ SỸ TRƯỜNG GIANG 2,June
0317353886,CÔNG TY TNHH SẢN XUẤT ĐẦU TƯ THƯƠNG MẠI TÂM THUẬN PHÁT,June
0317353893,CÔNG TY TNHH DƯƠNG NGỌC SKY,June
0317352755,CÔNG TY CỔ PHẦN GIÁO DỤC & ĐÀO TẠO THẨM MỸ TRAN UNIVERSE VIỆT NAM,June
0317351663,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HƯƠNG THY,June
0317353290,CÔNG TY TNHH GIÁO DỤC MẦM NON HOA MAI,June
0317353300,CÔNG TY TNHH ĐÔNG DECOR,June
0317353438,CÔNG TY CỔ PHẦN TƯ VẤN TRUYỀN THÔNG VÀ THƯƠNG MẠI DTH,June
8762536552-001,TRẦN THỊ NGỌC HUYỀN,June
3901234626-001,CÔNG TY TNHH HƯNG TRUNG PHÁT - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,June
0317353318,CÔNG TY TNHH LES RÊVEURS,June
8762532678-001,PHAN THÀNH NAM,June
0317353283,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - ĐẦU TƯ GIA THIỀU,June
0317353068,CÔNG TY TNHH MỸ NGHỆ TRƯỜNG GIA PHÁT,June
0317353124,CÔNG TY TNHH HÀ CHÂU JMJ,June
0317352434,CÔNG TY TNHH THIẾT BỊ THẨM MỸ TH MED VIỆT NAM,June
0317352459,CÔNG TY TNHH THIẾT BỊ VÀ GIẢI PHÁP CÔNG NGHỆ KHỞI PHÁT,June
0317353075,CÔNG TY TNHH GIAO NHẬN VÀ THƯƠNG MẠI TIẾN PHÁT,June
0317351092,CÔNG TY TNHH QUẢN LÝ VÀ KHAI THÁC TÀI SẢN THIÊN PHÚ HOUSE,June
0317351102,CÔNG TY TNHH KẾT NỐI TRUNG NGUYÊN,June
0317353117,CÔNG TY TNHH ION PHARMA,June
0317352219,CÔNG TY CỔ PHẦN ĐÔNG TÂY BARBERSHOP,June
0317353156,CÔNG TY TNHH XÂY DỰNG THÀNH NAM BẢO,June
0317350878,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ VĂN HÓA PHÚC BÌNH AN,June
0317352931,CÔNG TY TNHH XÂY DỰNG NỘI THẤT METACO,June
0312381223-005,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI DỊCH VỤ ĐỈNH PHONG TẠI THẢO ĐIỂN,June
5701749653-013,CHI NHÁNH CÔNG TY TNHH KẾ TOÁN KIỂM TOÁN VÀ ĐẠI LÝ THUẾ DUY TÂN,June
0317352321,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ DA SÀI GÒN,June
0317351529,CÔNG TY TNHH SONG MÃ HỒNG PHÁT,June
0317352811,CÔNG TY CỔ PHẦN THƯƠNG MẠI - KỸ THUẬT - CÔNG NGHỆ COMTEQ,June
0317352850,CÔNG TY CỔ PHẦN NEO HOLDINGS,June
0317352586,CÔNG TY TNHH DAVIKA LUXURY,June
0317352882,CÔNG TY TNHH LIÊN HOA THIÊN,June
0317352917,CÔNG TY TNHH XUẤT NHẬP KHẨU VÀ VẬN CHUYỂN RAVAN,June
0317352794,CÔNG TY TNHH DỊCH VỤ TƯ VẤN LÊ VIỆT,June
0317352949,CÔNG TY TNHH ALPHABIO,June
0317348621,CÔNG TY TNHH GIÁO DỤC AMERICAN ENGLISH,June
0317350532,CÔNG TY TNHH FAMED STAR GROUP VIỆT NAM,June
0317352868,CÔNG TY TNHH THE NEW PAPER,June
0317349008,CÔNG TY TNHH THƯƠNG MẠI TÂN ĐẠI PHONG,June
0317352875,CÔNG TY TNHH NEW ERA SAIGON,June
0317352674,CÔNG TY TNHH MTV 2VISA,June
0317348614,CÔNG TY TNHH DỊCH VỤ TƯ VẤN THANH THẮNG,June
0317353163,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ DU LỊCH VIC GROUP,June
0317353195,CÔNG TY TNHH TM DV ĐẦU TƯ NGUYỄN SIM,June
0317352427,CÔNG TY TNHH TƯ VẤN DOVA,June
0317353082,CÔNG TY TNHH LÊ VĂN BAN,June
0317350349,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUẤT NHẬP KHẨU NẾP QUÝT VÀNG,June
0317351423,CÔNG TY TNHH PHARMA NORD VIỆT NAM,June
0317353149,CÔNG TY TNHH NỘI THẤT BAR KARAOKE ĐẠI GIA KHANG,June
0317352642,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ PHƯƠNG ĐÔNG,June
0317349015,CÔNG TY TNHH THE SARANG VN,June
0317352579,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU ALADDIN,June
0317350860,CÔNG TY TNHH NHÀ HÀNG ỐC NGÓI,June
0317352762,CÔNG TY TNHH MTV BAO BÌ MINH NHỰT,June
0317350726,CÔNG TY TNHH GIẢI TRÍ OH ENTERTAINMENT,June
0317353050,CÔNG TY TNHH SX TM MAY MẶC SAGAMI,June
0317350645,CÔNG TY TNHH PHÁT TRIỂN NGUỒN NHÂN LỰC QUỐC TẾ LOVE WAY,June
0317352554,CÔNG TY CỔ PHẦN B BRIGHT TRE FOOD & BEVERAGE,June
0317350613,CÔNG TY TNHH HH F&B,June
0317352787,CÔNG TY CỔ PHẦN XÂY DỰNG VÀ ĐẦU TƯ YOLO CAPITAL,June
0317352804,CÔNG TY TNHH KINH DOANH CÔNG NGHỆ VÀ PHÁT TRIỂN DỊCH VỤ JULY,June
0306110539-001,CHI NHÁNH CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI TRẦN GIA - CỬA HÀNG VINAMILK GIẤC MƠ SỮA VIỆT,June
0317351504,CÔNG TY TNHH KINH DOANH VẬN TẢI PHÚ HƯNG,June
0317352667,CÔNG TY TNHH LION ACADEMY,June
0317352561,CÔNG TY TNHH KANG BANG,June
0317350331,CÔNG TY TNHH DỊCH VỤ VÀ ĐẦU TƯ MINH TÚ,June
0317352353,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI XUẤT NHẬP KHẨU GIẤY DOLA,June
0317352226,CÔNG TY TNHH XÂY DỰNG HẠ TẦNG DUY TRINH,June
0317352498,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU VẬN TẢI VẠN HỒNG PHÁT,June
0317349086,CÔNG TY TRÁCH NHIỆM HỮU HẠN MORNINGTON,June
0317350652,CÔNG TY TNHH GIBACO,June
0317351261,CÔNG TY TNHH NHẬT NAM FINE FOOD,June
0317352699,CÔNG TY TNHH KIẾN TRÚC & NỘI THẤT PHÚC PHẠM,June
0317352360,CÔNG TY TNHH THƯƠNG MẠI HÓA MỸ PHẨM HẢI LÂM,June
0317350885,CÔNG TY TNHH PHỤ TÙNG ẮC QUY VIỆT NHẬT,June
0317351984,CÔNG TY CỔ PHẦN EMAKASE,June
0317348646,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ DRWEB,June
0317352628,CÔNG TY TNHH DIGITAL MARKETING VSM,June
0317351705,CÔNG TY TNHH KCK MEDICAL,June
0317352843,CÔNG TY TNHH BẢO TRỢ XÃ HỘI VÀ PHÁT TRIỂN TRẺ EM BTH,June
0317352138,CÔNG TY TNHH MTV SẢN XUẤT THƯƠNG MẠI TIÊN PHONG,June
0317352635,CÔNG TY TNHH THƯƠNG MẠI QUẢNG CÁO KHỞI MINH,June
0317352593,CÔNG TY TNHH CADIA,June
0317352610,CÔNG TY TNHH CHUỖI CUNG ỨNG TPL (VN),June
0317352018,CÔNG TY TNHH H&Y SNACK,June
0317351769,CÔNG TY TNHH BỆNH VIỆN THÚ Y KIM SƠN,June
0317351857,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÂN YÊN,June
0317352064,CÔNG TY TNHH XUẤT ĂN CÔNG NGHIỆP KIM ÁNH,June
0317352071,CÔNG TY TNHH QUẢNG CÁO & TRUYỀN THÔNG THỜI GIAN TỐT ĐẸP,June
0317350500,CÔNG TY TNHH Y HỌC CỔ TRUYỀN GINGER,June
0317352113,CÔNG TY TNHH XUẤT NHẬP KHẨU SONG CHÂU,June
0317351511,CÔNG TY TNHH TƯ VẤN IVC,June
0317351751,CÔNG TY TNHH TM PHÁT TRIỂN SÀI GÒN SMILE,June
0317351977,CÔNG TY TNHH TRUYỀN THÔNG BÓNG ĐÁ Á CHÂU,June
0317349671,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ NHẤT THỦY,June
0317352120,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN KIẾN THỤY,June
0317350927,CÔNG TY TNHH VẬN CHUYỂN CÔNG HUY,June
0317352152,CÔNG TY CỔ PHẦN MAY THỜI TRANG HƯNG THỊNH VINA MIỀN NAM,June
0317351455,CÔNG TY TNHH HOTEL A- PHÚC,June
0317352473,CÔNG TY TNHH DROPPII HOLDING,June
0317351021,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VIETBRANDS,June
0317351448,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC MINH ĐẠT,June
0317348759,CÔNG TY TNHH KHANG NGUYÊN STONE,June
0317350934,CÔNG TY CỔ PHẦN TMDV THIÊN TÂM,June
0317352145,CÔNG TY TNHH MID SOLUTION,June
0317352603,CÔNG TY TNHH THƯƠNG MẠI GREEN AUTO,June
0317351737,CÔNG TY TNHH MỘT THÀNH VIÊN LỮ HÂN,June
0317350959,CÔNG TY CỔ PHẦN TẬP ĐOÀN VESTA,June
0317352177,CÔNG TY TNHH NHỰA VÀ BAO BÌ TỔNG HỢP THUẬN THÀNH PHÁT,June
0317348798,CÔNG TY TNHH DỊCH VỤ TM QC LINH NGỌC ĐĂNG,June
0317350194,CÔNG TY TNHH CÔNG NGHỆ ỨNG DỤNG VẠN XUÂN,June
0317351430,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI ĐẠI TRUNG QUÂN,June
0317351776,CÔNG TY TNHH PHÁT TRIỂN GIẢI PHÁP & CÔNG NGHỆ GIA HÂN,June
0317352106,CÔNG TY TNHH MTV HOÀNG TRẦN KT,June
0317352681,CÔNG TY TNHH TMDV GIẤY IN NHIỆT KHANG HƯNG,June
0317352265,CÔNG TY TNHH SƠN HAIR BEAUTY & NAIL,June
0317352272,CÔNG TY TNHH IKOHNIQ DENTAL SUPPLY,June
0317352508,CÔNG TY TNHH THIẾT KẾ XÂY DỰNG SONG HẢO,June
0317351920,CÔNG TY TNHH ĐỊA ỐC ANH KHOA LAND,June
8762349954-001,NGUYỄN THANH TÙNG,June
8762360919-001,LÊ THỊ KIM NGỌC,June
0317351656,CÔNG TY TNHH LÊ HẢI MEDIA,June
0317351952,CÔNG TY TNHH TRANG TRÍ NỘI THẤT & XÂY DỰNG DIAMOND. DESIGN,June
0317351688,CÔNG TY CỔ PHẦN ĐẦU TƯ ERA MARKET,June
8762434617-001,HỘ KINH DOANH THẨM MỸ VENUS,June
0317351818,CÔNG TY TNHH XÂY DỰNG THỜI ĐẠI SỐ,June
0317352096,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN GREENLIFE,June
0317351945,CÔNG TY CỔ PHẦN SẢN XUẤT MAY MẶC MINH SANG,June
8762427151-001,LÊ ĐỖ THANH KIỀU,June
0317351800,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ ĐÀO TẠO EDU SKY,June
0317351825,CÔNG TY CỔ PHẦN XÂY DỰNG CEDAR,June
0317351790,CÔNG TY TNHH SX TM DV THƯỜNG XUÂN,June
0317351832,CÔNG TY TNHH DỊCH VỤ VÀ TƯ VẤN ÁNH SAO,June
0317352515,CÔNG TY CỔ PHẦN N STAR,June
0317352089,CÔNG TY TNHH TM DV SUNSHINE CLEAN,June
0317352191,CÔNG TY TNHH XÂY DỰNG ĐẦU TƯ NHÀ ĐẤT NAM SÀI GÒN ELC,June
0317351134,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG NGUYÊN PHÚ PHÁT,June
0317351896,CÔNG TY TNHH MEI FACTORY,June
0317347258,CÔNG TY TNHH DỊCH VỤ CƠ KHÍ TITAN,June
0317351871,CÔNG TY TNHH THIẾT BỊ XÂY DỰNG LÊ GIA PHÁT,June
8762397154-001,NGUYỄN NỮ MAI HUỆ,June
0315531526-003,CÔNG TY TNHH GÔN VIỆT - CHI NHÁNH QUẬN 7,June
0317352392,CÔNG TY TNHH HÀ HÂN INVESTMENT GROUP,June
0317351127,CÔNG TY TNHH NHÀ HÀNG ẨM THỰC ỐC BIN,June
0317351631,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HƯNG HOÀNG MINH,June
0317351991,CÔNG TY TNHH BẮC THÁI NAM SG,June
0317352000,CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI DỊCH VỤ TĂNG PHÁT LỘC,June
0317351864,CÔNG TY TNHH CHÍ THÀNH AQUA,June
0317351783,CÔNG TY CỔ PHẦN THUMM VIỆT THÁI,June
0317351744,CÔNG TY CỔ PHẦN REVILL,June
0317351938,CÔNG TY TNHH TM DV CAO NGUYỄN,June
0317348131,CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ SẢN XUẤT TRẦN TRÂN,June
0317348607,CÔNG TY CỔ PHẦN ĐẦU TƯ THỊNH PHƯỚC,June
0317351279,CÔNG TY TNHH DỊCH VỤ VÀ KỸ THUẬT HCT,June
0317351399,CÔNG TY CỔ PHẦN INDEFOL TRẢNG BÀNG DPPA,June
0317351649,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ GIÁO DỤC TINH HOA,June
0317348773,CÔNG TY CỔ PHẦN CÔNG NGHỆ MIO,June
0317351381,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KỸ THUẬT CÔNG NGHỆ BGT,June
0317351695,CÔNG TY TNHH XDCT THỦY BỘ 152,June
0317348149,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN THỦY NGUYÊN,June
0317351409,CÔNG TY CỔ PHẦN TRUYỀN THÔNG HÀNG KHÔNG VIỆT NAM,June
0317348156,CÔNG TY TNHH DRI,June
0317349128,CÔNG TY TNHH THƯƠNG MẠI NEW SKY TRAVEL,June
0317351617,CÔNG TY TNHH TRUNG EN,June
0317351543,CÔNG TY TNHH TM VT VÀ DU LỊCH ROYAL CAR,June
0317351536,CÔNG TY TNHH TRUYỀN THÔNG - QUẢNG CÁO HOÀNG HIẾU,June
0317351550,CÔNG TY TNHH TRUNG TÂM TƯ VẤN GIÁO DỤC RUBY,June
0317351575,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN VICLAND,June
0317351624,CÔNG TY TNHH HOHENSTEIN VIET NAM,June
0317351328,CÔNG TY TNHH L.O.I,June
0317351582,CÔNG TY TNHH HƯỚNG ĐẠO HỌA MI,June
0317351335,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ YUAN HUNG,June
0317349336,CÔNG TY TNHH DỊCH VỤ HỖ TRỢ GIÁO DỤC VÀ DỊCH VỤ HỖ TRỢ DU LỊCH SOGNI,June
0317351374,CÔNG TY TNHH THEA DELIGHT,June
0317351014,CÔNG TY TNHH TƯ VẤN MARIT,June
0317351215,CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ DỮ LIỆU SỐ TSD,June
4700145463-005,CÔNG TY CP AN THỊNH – CHI NHÁNH HỒ CHÍ MINH,June
0317348163,CÔNG TY TNHH DỊCH VỤ DU LỊCH QUỐC TẾ SEN VIỆT,June
0317348741,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DU LỊCH TRÌ PHƯƠNG,June
0317348910,CÔNG TY TNHH TÂM ĐỨC SÀI GÒN,June
0317351416,CÔNG TY TNHH DADWORLD,June
0317348685,CÔNG TY TNHH HÈM - TRẦN HUY,June
0317352402,CÔNG TY TNHH HLTK2,June
0317352522,CÔNG TY TNHH DƯỢC PHẨM BIOCARE,June
0317352441,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN NGHỆ THUẬT H2,June
